98.286	73.54902	74.95948	74.8383	75.3329	73.60315
98.796	73.55429	74.96241	74.84183	75.34083	73.60813
99.306	73.5589	74.96859	74.84881	75.34636	73.61449
99.81	73.56375	74.97326	74.85372	75.35238	73.61876
100.32	73.57282	74.9795	74.85834	75.35745	73.62336
100.83	73.57575	74.98328	74.86629	75.36359	73.62953
101.34	73.58074	74.98747	74.87185	75.36733	73.63096
101.85	73.58633	74.99102	74.87513	75.37493	73.63659
102.36	73.59089	74.99625	74.88201	75.38421	73.64238
102.87	73.59801	75.00194	74.88864	75.38447	73.64987
103.38	73.60139	75.00508	74.8918	75.39144	73.65405
103.884	73.60909	75.01074	74.89847	75.39747	73.65841
104.394	73.61214	75.01848	74.9034	75.40229	73.66473
104.904	73.61628	75.02212	74.90691	75.40751	73.67061
105.414	73.62363	75.02848	74.91356	75.41247	73.67352
105.924	73.62684	75.0322	74.91862	75.41632	73.68126
106.434	73.6343	75.03703	74.92436	75.42	73.68684
106.944	73.63881	75.04332	74.92863	75.42531	73.6896
107.454	73.64455	75.04767	74.93475	75.43127	73.69607
107.958	73.64729	75.05304	74.94085	75.43684	73.70127
108.468	73.65208	75.05784	74.94637	75.44165	73.70325
108.978	73.6564	75.06346	74.95201	75.44592	73.711
109.488	73.66553	75.06867	74.95429	75.45144	73.7141
109.998	73.67249	75.07335	74.96183	75.45648	73.72051
110.508	73.67754	75.08002	74.9671	75.46214	73.72562
111.018	73.6814	75.08462	74.97671	75.46742	73.73157
111.528	73.68629	75.08991	74.98117	75.47129	73.73473
112.032	73.69322	75.09397	74.98654	75.47617	73.74174
112.542	73.69749	75.09744	74.99016	75.48458	73.74553
113.052	73.70288	75.10449	74.9951	75.48908	73.7491
113.562	73.70745	75.10996	74.99838	75.49466	73.75391
114.072	73.71198	75.11261	75.00452	75.49685	73.76142
114.582	73.71915	75.11695	75.00959	75.50169	73.76501
115.092	73.72053	75.12371	75.01413	75.50838	73.76775
115.602	73.72935	75.1272	75.02093	75.51279	73.77545
116.106	73.73291	75.1333	75.02603	75.51699	73.77996
116.616	73.73812	75.13855	75.02826	75.52223	73.78467
117.126	73.7445	75.14563	75.03708	75.52751	73.78882
117.636	73.74871	75.15078	75.0412	75.53314	73.79498
118.146	73.75352	75.1548	75.04648	75.53762	73.80008
118.656	73.75809	75.15949	75.0532	75.54295	73.80482
119.166	73.76393	75.16258	75.05819	75.54837	73.80921
119.676	73.77027	75.16702	75.06244	75.55427	73.81583
120.18	73.77289	75.17337	75.06733	75.55821	73.8212
120.69	73.77931	75.17788	75.07183	75.56329	73.8275
121.2	73.78175	75.18174	75.08046	75.57005	73.83027
121.71	73.78857	75.18812	75.08503	75.57221	73.83243
122.22	73.79587	75.19123	75.09049	75.57732	73.83851
122.73	73.80203	75.19679	75.09564	75.57892	73.84503
123.24	73.80615	75.20272	75.09873	75.58493	73.85029
123.744	73.81257	75.20652	75.10526	75.58986	73.85343
124.254	73.81662	75.21171	75.10861	75.59523	73.85896
124.764	73.82086	75.21915	75.11459	75.60134	73.86475
125.274	73.82438	75.22212	75.12045	75.60479	73.86752
125.784	73.82945	75.22695	75.12428	75.60877	73.87094
126.294	73.8366	75.23213	75.13089	75.61372	73.87779
126.804	73.84018	75.23734	75.1365	75.62027	73.88286
127.314	73.84685	75.24116	75.14179	75.62486	73.88709
127.824	73.85362	75.24693	75.14698	75.62889	73.89214
128.328	73.85488	75.2502	75.15165	75.63401	73.89802
128.838	73.863	75.25483	75.15721	75.6383	73.90121
129.348	73.86687	75.2587	75.16147	75.64354	73.907
129.858	73.86987	75.2654	75.16604	75.64626	73.91195
130.368	73.8767	75.26699	75.17116	75.65356	73.91517
130.878	73.88403	75.27446	75.17419	75.6598	73.92228
131.388	73.8874	75.27859	75.18055	75.66298	73.92801
131.892	73.893	75.28352	75.18426	75.66825	73.93414
132.402	73.89813	75.28887	75.18984	75.67467	73.93778
132.912	73.90497	75.2926	75.19314	75.6783	73.9429
133.422	73.90845	75.2977	75.2009	75.68387	73.94814
133.932	73.91201	75.29976	75.20487	75.68798	73.95444
134.442	73.91895	75.30628	75.21177	75.69178	73.9571
134.952	73.92324	75.31152	75.21584	75.69556	73.96247
135.462	73.92886	75.31815	75.22207	75.70028	73.96883
135.966	73.9333	75.32236	75.22638	75.70569	73.97173
136.476	73.93745	75.326	75.23108	75.71084	73.97641
136.986	73.94107	75.33343	75.2359	75.7152	73.98173
137.496	73.94601	75.33664	75.23979	75.71942	73.98745
138.006	73.95279	75.3417	75.24642	75.72273	73.99115
138.516	73.95607	75.34777	75.24861	75.73221	73.9964
139.026	73.96218	75.35115	75.25546	75.73366	74.00237
139.536	73.96698	75.35569	75.25983	75.73977	74.00597
140.04	73.97127	75.35925	75.26725	75.7438	74.01357
140.55	73.97617	75.36566	75.26979	75.74733	74.01722
141.06	73.98159	75.37209	75.27657	75.75397	74.02227
141.57	73.98637	75.37476	75.2809	75.75917	74.02651
142.08	73.99104	75.3816	75.28629	75.76167	74.03092
142.59	73.9978	75.38506	75.28869	75.76649	74.03272
143.1	74.00202	75.39007	75.29634	75.77199	74.03877
143.61	74.00807	75.39587	75.30263	75.77827	74.04461
144.114	74.0127	75.40147	75.3031	75.78093	74.04785
144.624	74.01661	75.40699	75.30858	75.78775	74.05208
145.134	74.02193	75.41106	75.31442	75.79488	74.05675
145.644	74.02833	75.41774	75.321	75.79888	74.0622
146.154	74.03244	75.41957	75.32756	75.79925	74.06658
146.664	74.03729	75.42703	75.33109	75.80559	74.07059
147.174	74.04204	75.43262	75.33828	75.80921	74.07531
147.684	74.04742	75.43592	75.34134	75.81481	74.08083
148.188	74.05067	75.43855	75.34753	75.8208	74.0864
148.698	74.05457	75.44601	75.34961	75.82546	74.09184
149.208	74.05943	75.45192	75.35748	75.8299	74.09729
149.718	74.0671	75.45556	75.36079	75.83684	74.10202
150.228	74.07202	75.45869	75.36836	75.84005	74.10688
150.738	74.07583	75.46395	75.36975	75.8457	74.10803
151.248	74.08047	75.46869	75.3766	75.84674	74.1156
151.758	74.08456	75.47143	75.37931	75.85262	74.11885
152.262	74.09048	75.47674	75.38635	75.85775	74.12472
152.772	74.09481	75.48158	75.38984	75.86431	74.12915
153.282	74.09956	75.48581	75.39297	75.8676	74.13241
153.792	74.10572	75.4903	75.4004	75.87275	74.13751
154.302	74.11018	75.49494	75.40754	75.87708	74.14313
154.812	74.11627	75.50056	75.41161	75.8852	74.14615
155.322	74.12123	75.50521	75.41656	75.88721	74.14977
155.832	74.12339	75.51003	75.42082	75.89057	74.15425
156.336	74.1299	75.5156	75.4254	75.89504	74.15901
156.846	74.13376	75.51985	75.43043	75.90049	74.16292
157.356	74.14136	75.52321	75.4375	75.9023	74.16917
157.866	74.14452	75.52696	75.44199	75.90791	74.17608
158.376	74.1472	75.53431	75.44649	75.9139	74.17861
158.886	74.15294	75.53827	75.45036	75.91752	74.18504
159.396	74.1611	75.54206	75.45534	75.92879	74.18838
159.9	74.16201	75.54771	75.46116	75.93069	74.19225
160.41	74.1667	75.55194	75.46792	75.93428	74.19398
160.92	74.17238	75.55766	75.4705	75.93881	74.20205
161.43	74.17536	75.5624	75.47533	75.94363	74.20723
161.94	74.18174	75.56675	75.47933	75.94684	74.21004
162.45	74.18537	75.572	75.4858	75.9536	74.21555
162.96	74.19023	75.57743	75.48716	75.95842	74.22132
163.47	74.19615	75.58085	75.49631	75.96585	74.22231
163.974	74.20012	75.58379	75.50203	75.96706	74.23276
164.484	74.20475	75.59174	75.50734	75.97442	74.23563
164.994	74.21082	75.59583	75.51125	75.976	74.2383
165.504	74.21769	75.59912	75.51618	75.98059	74.2447
166.014	74.22281	75.6027	75.51982	75.98366	74.24829
166.524	74.22517	75.60742	75.52242	75.98792	74.25191
167.034	74.22824	75.61101	75.52958	75.99301	74.25688
167.544	74.2347	75.61693	75.53391	75.9965	74.26181
168.048	74.23997	75.62184	75.53901	76.00194	74.26771
168.558	74.24627	75.6259	75.54378	76.0075	74.27317
169.068	74.24938	75.63095	75.54899	76.01089	74.27538
169.578	74.25512	75.63603	75.55423	76.01554	74.27718
170.088	74.25774	75.64354	75.55887	76.02012	74.28382
170.598	74.26565	75.64737	75.56225	76.02505	74.29003
171.108	74.26975	75.64839	75.56707	76.02987	74.2933
171.618	74.27294	75.65336	75.57421	76.03606	74.29755
172.122	74.27804	75.65947	75.57753	76.03759	74.30178
172.632	74.28404	75.66685	75.58144	76.04208	74.30919
173.142	74.28909	75.67211	75.58969	76.04256	74.31266
173.652	74.29376	75.67679	75.59165	76.04824	74.3183
174.162	74.29852	75.67916	75.59584	76.05466	74.32282
174.672	74.30313	75.68711	75.60313	76.05953	74.3271
175.182	74.30883	75.68941	75.60891	76.06353	74.33248
175.692	74.31446	75.69356	75.61522	76.06784	74.33375
176.196	74.31864	75.698	75.6179	76.07406	74.33785
176.706	74.32334	75.70204	75.62193	76.07837	74.34468
177.216	74.32839	75.70744	75.62845	76.08446	74.34687
177.726	74.33506	75.70957	75.63166	76.08716	74.35191
178.236	74.33921	75.71364	75.63796	76.09346	74.35428
178.746	74.3433	75.72216	75.64574	76.09556	74.36145
179.256	74.34764	75.72692	75.64809	76.1009	74.3665
179.766	74.35041	75.72817	75.65578	76.10545	74.37015
180.27	74.35635	75.73601	75.65926	76.11131	74.37245
180.78	74.36098	75.74048	75.66387	76.11636	74.37775
181.29	74.36732	75.74478	75.66678	76.11899	74.38204
181.8	74.37063	75.74938	75.67163	76.12469	74.38546
182.31	74.37616	75.75245	75.67666	76.12919	74.38871
182.82	74.38008	75.75617	75.68171	76.13407	74.39627
183.33	74.38612	75.76255	75.68585	76.13791	74.40354
183.84	74.39296	75.76544	75.69086	76.14401	74.4095
184.344	74.3964	75.7719	75.69385	76.14598	74.41224
184.854	74.39954	75.77687	75.69909	76.15123	74.41352
185.364	74.40576	75.7818	75.70483	76.15735	74.41883
185.874	74.40884	75.78708	75.71155	76.1598	74.42402
186.384	74.41431	75.79073	75.71454	76.16575	74.42817
186.894	74.42082	75.79671	75.72008	76.17234	74.43334
187.404	74.42536	75.80284	75.72558	76.17646	74.43934
187.914	74.42895	75.80617	75.72906	76.17747	74.4433
188.418	74.43468	75.81179	75.73401	76.18291	74.44822
188.928	74.43738	75.81504	75.74073	76.18715	74.45248
189.438	74.44092	75.82231	75.7439	76.19249	74.45869
189.948	74.44743	75.82561	75.7503	76.19775	74.46186
190.458	74.45604	75.82977	75.75544	76.20183	74.46538
190.968	74.45749	75.83469	75.75981	76.20559	74.47132
191.478	74.46319	75.83913	75.76472	76.21171	74.47615
191.988	74.4661	75.84369	75.76916	76.21578	74.48024
192.492	74.47301	75.84868	75.77589	76.22151	74.48524
193.002	74.4761	75.85404	75.78087	76.22469	74.49274
193.512	74.48256	75.8579	75.78436	76.22994	74.49379
194.022	74.4864	75.86227	75.79056	76.23259	74.49764
194.532	74.49432	75.86749	75.79399	76.23721	74.50048
195.042	74.49619	75.87055	75.79912	76.24369	74.50603
195.552	74.50232	75.87664	75.80413	76.24766	74.5099
196.056	74.50541	75.88072	75.80808	76.25461	74.51614
196.566	74.51212	75.88499	75.81426	76.25863	74.52086
197.076	74.51449	75.88779	75.81914	76.26078	74.524
197.586	74.51921	75.89465	75.82174	76.26538	74.52879
198.096	74.5247	75.89927	75.82704	76.2706	74.53371
198.606	74.52837	75.90332	75.83299	76.27527	74.54018
199.116	74.53404	75.90797	75.83627	76.27991	74.54288
199.626	74.53929	75.91441	75.84194	76.28355	74.54657
200.13	74.54447	75.91803	75.84552	76.28989	74.55223
200.64	74.54721	75.92156	75.85141	76.29137	74.55582
201.15	74.55217	75.92481	75.85273	76.29727	74.56324
201.66	74.55891	75.92696	75.85989	76.30336	74.56767
202.17	74.56361	75.93489	75.86558	76.30713	74.57038
202.68	74.56867	75.94183	75.86902	76.31283	74.57479
203.19	74.57267	75.94476	75.8745	76.31883	74.57757
203.7	74.57499	75.94849	75.87916	76.32054	74.58574
204.204	74.58287	75.95478	75.88518	76.32585	74.58929
204.714	74.586	75.95961	75.88849	76.33044	74.59489
205.224	74.59173	75.9656	75.89124	76.33202	74.59845
205.734	74.59734	75.96912	75.89586	76.33947	74.60336
206.244	74.60156	75.97352	75.90023	76.34168	74.60702
206.754	74.60646	75.98055	75.90634	76.34721	74.61118
207.264	74.61008	75.98065	75.91035	76.34949	74.61465
207.774	74.61623	75.98612	75.91605	76.35393	74.62169
208.278	74.62087	75.99242	75.91831	76.35996	74.6266
208.788	74.62335	75.99778	75.92362	76.36685	74.62921
209.298	74.62964	76.00053	75.93012	76.36878	74.63386
209.808	74.63499	76.00357	75.93342	76.37247	74.63905
210.318	74.63923	76.00792	75.93845	76.3786	74.64243
210.828	74.64361	76.0155	75.94346	76.38236	74.6482
211.338	74.65001	76.02019	75.94786	76.38539	74.65421
211.848	74.6544	76.02423	75.9504	76.39047	74.6575
212.352	74.6589	76.02661	75.95625	76.39437	74.66257
212.862	74.66458	76.02902	75.96126	76.40285	74.66527
213.372	74.66892	76.0363	75.96709	76.40528	74.67052
213.882	74.67247	76.04124	75.97231	76.40896	74.67498
214.392	74.67919	76.04602	75.97544	76.41332	74.67906
214.902	74.68217	76.04914	75.98239	76.42032	74.68116
215.412	74.68994	76.05445	75.98422	76.42518	74.68856
215.916	74.69061	76.05735	75.98937	76.42823	74.69232
216.426	74.69677	76.06117	75.9944	76.43077	74.69605
216.936	74.70232	76.06936	75.99914	76.43387	74.70253
217.446	74.70516	76.07204	76.00215	76.4416	74.7057
217.956	74.71257	76.07704	76.00923	76.44683	74.71102
218.466	74.71749	76.08417	76.01548	76.45327	74.71518
218.976	74.71786	76.08662	76.02089	76.45547	74.71833
219.486	74.72515	76.09117	76.0279	76.45892	74.72217
219.996	74.7314	76.09467	76.0299	76.46263	74.72805
220.5	74.73291	76.09787	76.03274	76.46703	74.73033
221.01	74.74006	76.1047	76.03927	76.47291	74.73537
221.52	74.74372	76.10849	76.04668	76.47717	74.74085
222.03	74.74878	76.11429	76.04825	76.48046	74.74559
222.54	74.75301	76.11742	76.05443	76.4844	74.74916
223.05	74.75829	76.12198	76.05655	76.49124	74.75399
223.56	74.76258	76.12958	76.06169	76.49349	74.75666
224.07	74.76837	76.13288	76.06713	76.49941	74.76136
224.574	74.77329	76.13439	76.07378	76.50126	74.76644
225.084	74.77748	76.13964	76.07637	76.50863	74.76956
225.594	74.78281	76.14326	76.08031	76.51167	74.77393
226.104	74.78583	76.14812	76.0872	76.51699	74.78005
226.614	74.79125	76.15305	76.09266	76.51897	74.78346
227.124	74.79513	76.15994	76.09326	76.52658	74.78955
227.634	74.79935	76.16447	76.09815	76.52768	74.79517
228.144	74.80446	76.16816	76.10396	76.53242	74.79801
228.648	74.80918	76.17158	76.10686	76.53699	74.80429
229.158	74.81372	76.17783	76.11033	76.54496	74.80681
229.668	74.81898	76.18177	76.11878	76.5467	74.80968
230.178	74.82031	76.18802	76.12124	76.55162	74.81519
230.688	74.8259	76.19137	76.12449	76.55625	74.82034
231.198	74.83195	76.19435	76.13008	76.5638	74.82365
231.708	74.83801	76.19717	76.13308	76.56627	74.82837
232.212	74.84028	76.20484	76.13792	76.56836	74.83353
232.722	74.84509	76.2082	76.14325	76.57284	74.83602
233.232	74.85031	76.21444	76.15003	76.57755	74.84312
233.742	74.85514	76.21629	76.15389	76.58226	74.84893
234.252	74.86184	76.22232	76.15807	76.58723	74.85103
234.762	74.86424	76.22663	76.16529	76.59151	74.8555
235.272	74.86918	76.23413	76.16811	76.59662	74.85827
235.782	74.87472	76.23805	76.17235	76.60064	74.86494
236.286	74.87945	76.2406	76.17618	76.60313	74.86794
236.796	74.88267	76.2455	76.1812	76.60637	74.87306
237.306	74.88658	76.2494	76.18544	76.61206	74.87793
237.816	74.89237	76.25599	76.19078	76.6175	74.8806
238.326	74.89846	76.25859	76.19508	76.62292	74.88735
238.836	74.89955	76.26594	76.1999	76.62568	74.89349
239.346	74.906	76.27048	76.20553	76.63177	74.89616
239.856	74.91168	76.27628	76.21038	76.63671	74.89742
240.36	74.9153	76.2769	76.21487	76.64199	74.90386
240.87	74.91952	76.28498	76.22022	76.6476	74.90688
241.38	74.92456	76.28662	76.22271	76.65117	74.91328
241.89	74.92784	76.29172	76.22775	76.65484	74.91676
242.4	74.93332	76.29659	76.23476	76.66003	74.91927
242.91	74.93815	76.29878	76.24107	76.66569	74.92524
243.42	74.94181	76.30312	76.24327	76.66882	74.93277
243.93	74.94809	76.30787	76.24763	76.67338	74.93596
244.434	74.95235	76.31158	76.25175	76.67836	74.93881
244.944	74.95711	76.31436	76.2562	76.68182	74.9443
245.454	74.96391	76.3204	76.26213	76.68896	74.94925
